token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
42	διά	r--------	διά	διά	r--------	r--------	
43	ὅς	p-p---fa-	ὅς	ὅς	p-p---fa-	p-p---fa-	
44	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
45	ἀνόμοιος	a-s---ma-	ἀνόμοιος	ἀνόμοιος	a-s---ma-	a-s---ma-	
46	αὐτός	p-s---ma-	αὐτός	αὐτός	p-s---ma-	p-s---ma-	
47	εἰμί	v-sppama-	εἰμί	εἰμί	v-sppama-	v-sppama-	
48	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
49	ἄλλος	p-p---md-	ἄλλος	ἄλλος	p-p---md-	p-p---md-	
50	γράφω	v--pna---	γράφω	γράφω	v--pna---	v--pna---	
51	προαιρέω	v1saim---	προαιρέω	προαιρέω	v1saim---	v1saim---	
52	·	u--------	·	·	u--------	u--------	
53	μή	d--------	μή	μή	d--------	d--------	
54	γάρ	g--------	γάρ	γάρ	d--------	g--------	
55	οὗτος	p-p---fg-	οὗτος	οὗτος	p-p---fg-	p-p---fg-	
56	δηλόω	v-pappfg-	δηλόω	δηλόω	v-pappfg-	v-pappfg-	
57	πολύς	a-p---md-	πολύς	πολύς	a-p---md-	a-p---md-	
58	ἄν	g--------	ἄν	ἄν	d--------	g--------	
59	ἴσως	d--------	ἴσως	ἴσως	d--------	d--------	
60	ἄτοπος	a-s---fn-	ἄτοπος	ἄτοπος	a-s---mn-	a-s---fn-	
61	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
62	δοκέω	v3saoa---	δοκέω	δοκέω	v3saoa---	v3saoa---	
63	.	u--------	.	.	u--------	u--------	
64	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p1s---mn-	p-s---cn-	
65	γάρ	g--------	γάρ	γάρ	d--------	g--------	
66	οἶδα	v-srpamn-	οἶδα	οἶδα	v-srpamn-	v-srpamn-	
67	ἔνιοι	a-p---ma-	ἔνιοι	ἔνιοι	a-p---ma-	a-p---ma-	
68	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
69	σοφιστής	n-p---mg-	σοφιστής	σοφιστής	n-p---mg-	n-p---mg-	
70	βλασφημέω	v-pppama-	βλασφημέω	βλασφημέω	v-pppama-	v-pppama-	
71	περί	r--------	περί	περί	r--------	r--------	
72	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
73	ἐμός	a-s---fg-	ἐμός	ἐμός	a-s---fg-	a-s---fg-	
74	διατριβή	n-s---fg-	διατριβή	διατριβή	n-s---fg-	n-s---fg-	
75	,	u--------	,	,	u--------	u--------	
76	καί	c--------	καί	καί	d--------	c--------	
77	λέγω	v-pppama-	λέγω3	λέγω	v-pppama-	v-pppama-	
78	ὡς	c--------	ὡς	ὡς	c--------	c--------	
79	εἰμί	v3spia---	εἰμί	εἰμί	v3spia---	v3spia---	
80	περί	r--------	περί	περί	r--------	r--------	
81	δικογραφία	n-s---fa-	δικογραφία	δικογραφία	n-s---fa-	n-s---fa-	
82	,	u--------	,	,	u--------	u--------	
83	καί	c--------	καί	καί	c--------	c--------	
84	παραπλήσιος	a-s---na-	παραπλήσιος	παραπλήσιος	a-s---na-	a-s---na-	
85	ποιέω	v-pppama-	ποιέω	ποιέω	v-pppama-	v-pppama-	
86	ὥσπερ	c--------	ὥσπερ	ὥσπερ	c--------	c--------	
87	ἄν	g--------	ἄν	ἄν	d--------	g--------	
88	εἰ	c--------	εἰ	εἰ	c--------	c--------	
89	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
90	Φειδίας	n-s---ma-	φειδίας	Φειδίας	n-s---ma-	n-s---ma-	
91	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
92	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
93	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
94	Ἀθήνη	n-s---fg-	ἀθήνη	Ἀθήνη	n-s---fg-	n-s---fg-	
95	ἕδος	n-s---na-	ἕδος	ἕδος	n-s---na-	n-s---na-	
96	ἐργάζομαι	v-sapmma-	ἐργάζομαι	ἐργάζομαι	v-sapmma-	v-sapmma-	
97	τολμάω	v3spoa---	τολμάω	τολμάω	v3spoa---	v3spoa---	
98	καλέω	v--pna---	καλέω	καλέω	v--pna---	v--pna---	
99	κοροπλάθος	n-s---ma-	κοροπλάθος	κοροπλάθος	n-s---ma-	n-s---ma-	
100	,	u--------	,	,	u--------	u--------	
101	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
102	Ζεῦξις	n-s---ma-	ζεῦξις	Ζεῦξις	n-s---fa-	n-s---ma-	
103	καί	c--------	καί	καί	c--------	c--------	
104	Παρράσιος	n-s---ma-	παρράσιος	Παρράσιος	n-s---na-	n-s---ma-	
105	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
106	αὐτός	p-s---fa-	αὐτός	αὐτός	a-s---fa-	p-s---fa-	
107	ἔχω	v--pna---	ἔχω	ἔχω	v--pna---	v--pna---	
108	φημί	v3spoa---	φημί	φημί	v3spoa---	v3spoa---	
109	τέχνη	n-s---fa-	τέχνη	τέχνη	n-s---fa-	n-s---fa-	
110	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
111	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
112	πινάκιον	n-p---na-	πινάκιον	πινάκιον	n-p---na-	n-p---na-	
113	γράφω	v-pppamd-	γράφω	γράφω	v-pppamd-	v-pppamd-	
114	,	u--------	,	,	u--------	u--------	
115	ὅμως	d--------	ὅμως	ὅμως	d--------	d--------	
116	οὐ	d--------	οὐ	οὐ	d--------	d--------	
117	δέ	d--------	δέ		d--------		oga_only
118	πώποτε	d--------	πώποτε		d--------		oga_only
119	ὁ	l-s---fa-	ὁ		l-s---fa-		oga_only
120	μικρολογία	n-s---fa-	μικρολογία		n-s---fa-		oga_only
121	οὗτος	a-s---fa-	οὗτος		a-s---fa-		oga_only
122	ἀμύνω	v1saim---	ἀμύνω		v1saim---		oga_only
123	αὐτός	p-p---mg-	αὐτός		p-p---mg-		oga_only
124	,	u--------	,		u--------		oga_only
125	ἡγέομαι	v-sppmmn-	ἡγέομαι	ἡγέομαι	v-sppemn-	v-sppmmn-	
126	ὁ	l-p---fa-	ὁ	ὁ	l-p---fa-	l-p---fa-	
127	μέν	g--------	μέν	μέν	d--------	g--------	
128	ἐκεῖνος	p-p---mg-	ἐκεῖνος	ἐκεῖνος	p-p---fg-	p-p---mg-	
129	φλυαρία	n-p---fa-	φλυαρία	φλυαρία	n-p---fa-	n-p---fa-	
130	οὐδείς	p-s---fa-	οὐδείς	οὐδείς	a-s---fa-	p-s---fa-	
131	δύναμις	n-s---fa-	δύναμις	δύναμις	n-s---fa-	n-s---fa-	
132	ἔχω	v--pna---	ἔχω	ἔχω	v--pna---	v--pna---	
133	,	u--------	,	,	u--------	u--------	
134	αὐτός	p-s---mn-	αὐτός	αὐτός	p-s---mn-	p-s---mn-	
135	δέ	c--------	δέ	δέ	c--------	c--------	
136	πᾶς	p-p---md-	πᾶς	πᾶς	a-p---md-	p-p---md-	
137	οὗτος	p-s---na-	οὗτος	οὗτος	p-s---na-	p-s---na-	
138	ποιέω	v--rna---	ποιέω	ποιέω	v--rna---	v--rna---	
139	φανερός	a-s---na-	φανερός	φανερός	a-s---na-	a-s---na-	
140	,	u--------	,	,	u--------	u--------	
141	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
142	προαιρέω	v1srim---	προαιρέω	προαιρέω	v1srie---	v1srim---	
143	καί	c--------	καί	καί	d--------	c--------	
144	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
145	καί	c--------	καί	καί	c--------	c--------	
146	γράφω	v--pna---	γράφω	γράφω	v--pna---	v--pna---	
147	οὐ	d--------	οὐ	οὐ	d--------	d--------	
148	περί	r--------	περί	περί	r--------	r--------	
149	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
150	ἴδιος	a-p---ng-	ἴδιος	ἴδιος	a-p---ng-	a-p---ng-	
151	συμβόλαιον	n-p---ng-	συμβόλαιον	συμβόλαιον	a-p---ng-	n-p---ng-	
152	,	u--------	,	,	u--------	u--------	
153	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
154	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
155	τηλικοῦτος	p-p---ng-	τηλικοῦτος	τηλικοῦτος	a-p---ng-	p-p---ng-	
156	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
157	μέγεθος	n-s---na-	μέγεθος	μέγεθος	n-s---na-	n-s---na-	
158	καί	c--------	καί	καί	c--------	c--------	
159	τοιοῦτος	p-p---ng-	τοιοῦτος	τοιοῦτος	a-p---ng-	p-p---ng-	
160	πρᾶγμα	n-p---ng-	πρᾶγμα	πρᾶγμα	n-p---ng-	n-p---ng-	
161	,	u--------	,	,	u--------	u--------	
162	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
163	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
164	οὐδείς	p-s---mn-	οὐδείς	οὐδείς	p-s---mn-	p-s---mn-	
165	ἄν	g--------	ἄν	ἄν	d--------	g--------	
166	ἄλλος	p-s---mn-	ἄλλος	ἄλλος	a-s---mn-	p-s---mn-	
167	ἐπιχειρέω	v3saoa---	ἐπιχειρέω	ἐπιχειρέω	v3saoa---	v3saoa---	
168	,	u--------	,	,	u--------	u--------	
169	πλήν	r--------	πλήν	πλήν	r--------	r--------	
170	ὁ	l-p---ng-	ὁ	ὁ	l-p---mg-	l-p---ng-	
171	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p-s---md-	p-s---cd-	
172	πλησιάζω	v-prpamg-	πλησιάζω	πλησιάζω	v-prpamg-	v-prpamg-	
173	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
174	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
175	οὗτος	p-p---ma-	οὗτος	οὗτος	p-p---ma-	p-p---ma-	
176	μιμέομαι	v--pnm---	μιμέομαι	μιμέομαι	v--pne---	v--pnm---	
177	βούλομαι	v-pppmmg-	βούλομαι	βούλομαι	v-pppemg-	v-pppmmg-	
178	.	u--------		.		u--------	glaux_only
179	μέχρι	r--------	μέχρι	μέχρι	r--------	r--------	
180	μέν	g--------	μέν	μέν	d--------	g--------	
181	οὖν	g--------	οὖν	οὖν	d--------	g--------	
182	πρόσω	d--------	πρόσω	πρόσω	d--------	d--------	
183	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
184	ἡλικία	n-s---fg-	ἡλικία	ἡλικία	n-s---fg-	n-s---fg-	
185	οἴομαι	v1siim---	οἴομαι	οἴομαι	v1siie---	v1siim---	
186	καί	c--------	καί	καί	d--------	c--------	
187	διά	r--------	διά	διά	r--------	r--------	
188	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
189	προαίρεσις	n-s---fa-	προαίρεσις	προαίρεσις	n-s---fa-	n-s---fa-	
190	οὗτος	p-s---fa-	οὗτος	οὗτος	a-s---fa-	p-s---fa-	
191	καί	c--------	καί	καί	c--------	c--------	
192	διά	r--------	διά	διά	r--------	r--------	
193	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
194	ἄλλος	p-s---fa-	ἄλλος	ἄλλος	a-s---fa-	p-s---fa-	
195	ἀπραγμοσύνη	n-s---fa-	ἀπραγμοσύνη	ἀπραγμοσύνη	n-s---fa-	n-s---fa-	
196	ἐπιεικής	d--------	ἐπιεικής	ἐπιεικής	d--------	d--------	
197	ἔχω	v--pna---	ἔχω	ἔχω	v--pna---	v--pna---	
198	πρός	r--------	πρός	πρός	r--------	r--------	
199	ἅπας	p-p---ma-	ἅπας	ἅπας	a-p---ma-	p-p---ma-	
200	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
201	ἰδιώτης	n-p---ma-	ἰδιώτης	ἰδιώτης	n-p---ma-	n-p---ma-	
202	·	u--------	·	·	u--------	u--------	
203	ἤδη	d--------	ἤδη	ἤδη	d--------	d--------	
204	δέ	c--------	δέ	δέ	d--------	c--------	
205	ὑπόγυιος	a-s---fg-	ὑπόγυιος	ὑπόγυιος	a-s---fg-	a-s---fg-	
206	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p1s---md-	p-s---cd-	
207	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
208	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
209	βίος	n-s---mg-	βίος	βίος	n-s---mg-	n-s---mg-	
210	τελευτή	n-s---fg-	τελευτή	τελευτή	n-s---fg-	n-s---fg-	
211	εἰμί	v-sppafg-	εἰμί	εἰμί	v-sppafg-	v-sppafg-	
212	,	u--------	,	,	u--------	u--------	
213	ἀντίδοσις	n-s---fg-	ἀντίδοσις	ἀντίδοσις	n-s---fg-	n-s---fg-	
214	γίγνομαι	v-sapmfg-	γίγνομαι	γίγνομαι	v-sapmfg-	v-sapmfg-	
215	περί	r--------	περί	περί	r--------	r--------	
216	τριηραρχία	n-s---fg-	τριηραρχία	τριηραρχία	n-s---fg-	n-s---fg-	
217	καί	c--------	καί	καί	c--------	c--------	
218	περί	r--------	περί	περί	r--------	r--------	
219	οὗτος	p-s---fg-	οὗτος	οὗτος	p-s---fg-	p-s---fg-	
220	ἀγών	n-s---mg-	ἀγών	ἀγών	n-s---mg-	n-s---mg-	
221	γιγνώσκω	v1saia---	γιγνώσκω	γιγνώσκω	v1saia---	v1saia---	
222	καί	c--------	καί	καί	c--------	c--------	
223	οὗτος	p-p---mg-	οὗτος	οὗτος	p-p---mg-	p-p---mg-	
224	τις	p-p---ca-	τις	τις	p-p---ma-	p-p---ca-	
225	οὐ	d--------	οὐ	οὐ	d--------	d--------	
226	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
227	πρός	r--------	πρός	πρός	r--------	r--------	
228	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
229	διάκειμαι	v-prpmma-	διάκειμαι	διάκειμαι	v-prpema-	v-prpmma-	
230	ὥσπερ	c--------	ὥσπερ	ὥσπερ	c--------	c--------	
231	ἐλπίζω	v1siia---	ἐλπίζω	ἐλπίζω	v1siia---	v1siia---	
232	,	u--------	,	,	u--------	u--------	
233	ἀλλά	c--------	ἀλλά	ἀλλά	c--------	c--------	
234	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
235	μέν	g--------	μέν	μέν	d--------	g--------	
236	πολύς	a-s---na-	πολύς	πολύς	a-s---na-	a-s---na-	
237	διαψεύδω	v-prpmma-	ψεύδω	διαψεύδω	v-prpema-	v-prpmma-	DISAGREE
238	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
239	ἐμός	a-p---ng-	ἐμός	ἐμός	a-p---ng-	a-p---ng-	
240	ἐπιτήδευμα	n-p---ng-	ἐπιτήδευμα	ἐπιτήδευμα	n-p---ng-	n-p---ng-	
241	καί	c--------	καί	καί	c--------	c--------	
242	ῥέπω	v-pppama-	ῥέπω	ῥέπω	v-pppama-	v-pppama-	
243	ἐπί	r--------	ἐπί	ἐπί	r--------	r--------	
244	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
245	πείθω	v--pnm---	πείθω	πείθω	v--pne---	v--pnm---	
246	ὁ	l-p---md-	ὁ	ὁ	l-p---md-	l-p---md-	
247	ἀνεπιτήδειος	a-s---na-	ἀνεπιτήδειος	ἀνεπιτήδειος	a-s---na-	a-s---na-	
248	τις	p-s---na-	τις	τις	p-s---na-	p-s---na-	
249	λέγω	v-pppamd-	λέγω3	λέγω	v-pppamd-	v-pppamd-	
250	,	u--------	,	,	u--------	u--------	
251	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
252	δέ	c--------	δέ	δέ	c--------	c--------	
253	σαφής	d--------	σαφής	σαφής	d--------	d--------	
254	μέν	g--------	μέν	μέν	d--------	g--------	
255	οἶδα	v-prpama-	οἶδα	οἶδα	v-prpama-	v-prpama-	
256	περί	r--------	περί	περί	r--------	r--------	
257	ὅς	p-p---na-	ὅς	ὅς	p-p---na-	p-p---na-	
258	τυγχάνω	v1spia---	τυγχάνω	τυγχάνω	v1spia---	v1spia---	
259	διατρίβω	v-sppamn-	διατρίβω	διατρίβω	v-sppamn-	v-sppamn-	
260	,	u--------	,	,	u--------	u--------	
261	φθονέω	v-pppama-	φθονέω	φθονέω	v-pppama-	v-pppama-	
262	δέ	c--------	δέ	δέ	c--------	c--------	
263	καί	c--------	καί	καί	d--------	c--------	
264	ὁ	l-s---na-	ὁ		l-s---na-		oga_only
265	αὐτός	p-s---na-	αὐτός		p-s---na-		oga_only
266	πάσχω	v-prpama-	πάσχω		v-prpama-		oga_only
267	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
268	σοφιστής	n-p---md-	σοφιστής		n-p---md-		oga_only
269	καί	c--------	καί		c--------		oga_only
270	χαίρω	v-pppama-	χαίρω		v-pppama-		oga_only
271	ἐπί	r--------	ἐπί		r--------		oga_only
272	ὁ	l-p---md-	ὁ		l-p---md-		oga_only
273	ψευδής	n-s---ma-	ψευδής		n-s---ma-		oga_only
274	περί	r--------	περί		r--------		oga_only
275	ἐγώ	p1s---mg-	ἐγώ		p1s---mg-		oga_only
276	δόξα	n-s---fa-	δόξα		n-s---fa-		oga_only
277	ἔχω	v3ppia---	ἔχω		v3ppia---		oga_only
278							unmatched
279	δηλόω	v3paia---	δηλόω	δηλόω	v3paia---	v3paia---	
280	δέ	c--------	δέ	δέ	d--------	c--------	
281	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
282	διάκειμαι	v-prpmmn-	διάκειμαι	διάκειμαι	v-prpemn-	v-prpmmn-	
283	·	u--------	·	·	u--------	u--------	
284	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
285	γάρ	g--------	γάρ	γάρ	d--------	g--------	
286	ἀντίδικος	n-s---mg-	ἀντίδικος	ἀντίδικος	a-s---mg-	n-s---mg-	
287	περί	r--------	περί	περί	r--------	r--------	
288	μέν	g--------	μέν	μέν	d--------	g--------	
289	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
290	ὁ	l-s---fn-	ὁ	ὁ	l-s---fn-	l-s---fn-	
291	κρίσις	n-s---fn-	κρίσις	κρίσις	n-s---fn-	n-s---fn-	
292	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
293	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
294	λέγω	v-sppamg-	λέγω3	λέγω	v-sppamg-	v-sppamg-	
295	δίκαιος	a-s---na-	δίκαιος	δίκαιος	a-s---nn-	a-s---na-	
296	,	u--------	,	,	u--------	u--------	
297	διαβάλλω	v-sppamg-	διαβάλλω	διαβάλλω	v-sppamg-	v-sppamg-	
298	δέ	c--------	δέ	δέ	c--------	c--------	
299	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
300	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
301	λόγος	n-p---mg-	λόγος	λόγος	n-p---mg-	n-p---mg-	
302	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
303	ἐμός	a-p---mg-	ἐμός	ἐμός	a-p---mg-	a-p---mg-	
304	δύναμις	n-s---fa-	δύναμις	δύναμις	n-s---fa-	n-s---fa-	
305	καί	c--------	καί	καί	c--------	c--------	
306	καταλαζονεύομαι	v-sppmmg-	καταλαζονεύομαι	καταλαζονεύομαι	v-sppemg-	v-sppmmg-	
307	περί	r--------	περί	περί	r--------	r--------	
308	τε	c--------	τε	τε	d--------	c--------	
309	ὁ	l-s---mg-	ὁ	ὁ	l-s---mg-	l-s---mg-	
310	πλοῦτος	n-s---mg-	πλοῦτος	πλοῦτος	n-s---mg-	n-s---mg-	
311	καί	c--------	καί	καί	c--------	c--------	
312	ὁ	l-s---ng-	ὁ	ὁ	l-s---ng-	l-s---ng-	
313	πλῆθος	n-s---ng-	πλῆθος	πλῆθος	n-s---ng-	n-s---ng-	
314	ὁ	l-p---mg-	ὁ	ὁ	l-p---mg-	l-p---mg-	
315	μαθητής	n-p---mg-	μαθητής	μαθητής	n-p---mg-	n-p---mg-	
316	,	u--------	,	,	u--------	u--------	
317	γιγνώσκω	v3paia---	γιγνώσκω	γιγνώσκω	v3paia---	v3paia---	
318	ἐμός	a-s---fa-	ἐμός	ἐμός	a-s---fa-	a-s---fa-	
319	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
320	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
321	λειτουργία	n-s---fa-	λειτουργία	λειτουργία	n-s---fa-	n-s---fa-	
322	.	u--------	.	.	u--------	u--------	
323	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
324	μέν	g--------	μέν	μέν	d--------	g--------	
325	οὖν	g--------	οὖν	οὖν	d--------	g--------	
326	δαπάνη	n-s---fa-	δαπάνη	δαπάνη	n-s---fa-	n-s---fa-	
327	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
328	φέρω	v1paia---	φέρω	φέρω	v1paia---	v1paia---	
329	,	u--------	,	,	u--------	u--------	
330	ὥσπερ	c--------	ὥσπερ	ὥσπερ	c--------	c--------	
331	προσήκω	v3spia---	προσήκω	προσήκω	v3spia---	v3spia---	
332	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
333	μή	d--------	μή	μή	d--------	d--------	
334	τε	d--------	τε		d--------		oga_only
335	λίαν	d--------	λίαν		d--------		oga_only
336	ὑπό	r--------	ὑπό		r--------		oga_only
337	ὁ	l-p---ng-	ὁ		l-p---ng-		oga_only
338	τοιοῦτος	p-p---ng-	τοιοῦτος		p-p---ng-		oga_only
339	ἐκπλήσσω	v-pppema-	ἐκπλήσσω		v-pppema-		oga_only
340	μή	d--------	μή	μή	d--------	d--------	
341	τε	c--------	τε		c--------		oga_only
342	παντάπασι	d--------	παντάπασι		d--------		oga_only
343	ἄσωτος	d--------	ἄσωτος		d--------		oga_only
344							unmatched
345	ὀλίγωρος	d--------	ὀλίγωρος		d--------		oga_only
346	πρός	r--------	πρός		r--------		oga_only
347	χρῆμα	n-p---na-	χρῆμα		n-p---na-		oga_only
348	διάκειμαι	v-prpema-	διάκειμαι		v-prpema-		oga_only
349							unmatched
350	αἰσθάνομαι	v-srpmmn-	αἰσθάνομαι	αἰσθάνομαι	v-srpemn-	v-srpmmn-	
351	δέ	c--------	δέ	δέ	d--------	c--------	
352	ὥσπερ	c--------	ὥσπερ	ὥσπερ	c--------	c--------	
353	λέγω	v1saia---	εἶπον	λέγω	v1saia---	v1saia---	DISAGREE
354	πολύς	a-p---mac	πλείων	πολύς	a-p---mac	a-p---mac	DISAGREE
355	εἰμί	v-pppama-	εἰμί	εἰμί	v-pppama-	v-pppama-	
356	ὅς	p-p---mg-	ὅς	ὅς	p-p---mg-	p-p---mg-	
357	οἴομαι	v1siim---	οἴομαι	οἴομαι	v1siie---	v1siim---	
358	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
359	οὐ	d--------	οὐ	οὐ	d--------	d--------	
360	ὀρθός	d--------	ὀρθός	ὀρθός	d--------	d--------	
361	περί	r--------	περί	περί	r--------	r--------	
362	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p1s---mg-	p-s---cg-	
363	γιγνώσκω	v-pppama-	γιγνώσκω	γιγνώσκω	v-pppama-	v-pppama-	
364	,	u--------	,	,	u--------	u--------	
365	ἐνθυμέομαι	v1siim---	ἐνθυμέομαι	ἐνθυμέομαι	v1siie---	v1siim---	
366	πῶς	d--------	πῶς	πῶς	d--------	d--------	
367	ἄν	g--------	ἄν	ἄν	d--------	g--------	
368	δηλόω	v1saoa---	δηλόω	δηλόω	v1saoa---	v1saoa---	
369	καί	c--------	καί	καί	d--------	c--------	
370	οὗτος	p-p---md-	οὗτος	οὗτος	p-p---md-	p-p---md-	
371	καί	c--------	καί	καί	c--------	c--------	
