token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
217	ὁ	l-p---fn-	ὁ		l-p---fn-		oga_only
218	ἀστικός	a-p---fn-	ἀστικός		a-p---fn-		oga_only
219	δίκη	n-p---fn-	δίκη		n-p---fn-		oga_only
220	δικάζω	v3piie---	δικάζω		v3piie---		oga_only
221	,	u--------	,		u--------		oga_only
222	λαγχάνω	v-sapamn-	λαγχάνω		v-sapamn-		oga_only
223	ὁ	l-s---mn-	ὁ		l-s---mn-		oga_only
224	πατήρ	n-s---mn-	πατήρ		n-s---mn-		oga_only
225	πᾶς	a-s---ng-	πᾶς		a-s---ng-		oga_only
226	ὁ	l-s---ng-	ὁ		l-s---ng-		oga_only
227	συμβόλαιον	n-s---ng-	συμβόλαιον		n-s---ng-		oga_only
228	ἐρασίστρατος	n-s---md-	ἐρασίστρατος		n-s---md-		oga_only
229	,	u--------	,		u--------		oga_only
230	ὅς	p-s---mn-	ὅς		p-s---mn-		oga_only
231	μόνος	a-s---mn-	μόνος		a-s---mn-		oga_only
232	ὁ	l-p---mg-	ὁ		l-p---mg-		oga_only
233	ἀδελφός	n-p---mg-	ἀδελφός		n-p---mg-		oga_only
234	ἐπιδημέω	v3siia---	ἐπιδημέω		v3siia---		oga_only
235	,	u--------	,		u--------		oga_only
236	καταδικάζω	v3saim---	καταδικάζω		v3saim---		oga_only
237	ἐπί	r--------	ἐπί		r--------		oga_only
238	ξεναίνετος	n-s---mg-	ξεναίνετος		n-s---mg-		oga_only
239	ἄρχω	v-sppamg-	ἄρχω		v-sppamg-		oga_only
240	.	u--------	.		u--------		oga_only
241	μάρτυς	n-p---ma-	μάρτυς		n-p---ma-		oga_only
242	δέ	d--------	δέ		d--------		oga_only
243	καί	d--------	καί		d--------		oga_only
244	οὗτος	p-p---ng-	οὗτος		p-p---ng-		oga_only
245	παρέχω	v1sfim---	παρέχω		v1sfim---		oga_only
246	σύ	p-p---md-	σύ		p-p---md-		oga_only
247	.	u--------	.		u--------		oga_only
248	καί	d--------	καί		d--------		oga_only
249	ἐγώ	p1s---md-	ἐγώ		p1s---md-		oga_only
250	καλέω	v2spma---	καλέω		v2spma---		oga_only
251	μάρτυς	n-p---ma-	μάρτυς		n-p---ma-		oga_only
252	.	u--------	.		u--------		oga_only
253	μάρτυς	n-p---mn-	μάρτυς		n-p---mn-		oga_only
254	ὅτι	c--------	ὅτι		c--------		oga_only
255	μέν	d--------	μέν		d--------		oga_only
256	ὁ	l-p---nn-	ὁ		l-p---nn-		oga_only
257	ἐράτων	n-s---mg-	ἐράτων		n-s---mg-		oga_only
258	δίκαιος	d--------	δίκαιος		d--------		oga_only
259	ἄν	d--------	ἄν		d--------		oga_only
260	ἡμέτερος	a-p---nn-	ἡμέτερος		a-p---nn-		oga_only
261	εἰμί	v3spoa---	εἰμί		v3spoa---		oga_only
262	,	u--------	,		u--------		oga_only
263	ἐκ	r--------	ἐκ		r--------		oga_only
264	οὗτος	p-p---ng-	οὗτος		p-p---ng-		oga_only
265	ῥᾴδιος	a-s---nn-	ῥᾴδιος		a-s---nn-		oga_only
266	οἶδα	v--rna---	οἶδα		v--rna---		oga_only
267	,	u--------	,		u--------		oga_only
268	ὅτι	c--------	ὅτι		c--------		oga_only
269	δέ	c--------	δέ		c--------		oga_only
270	πᾶς	a-p---na-	πᾶς		a-p---na-		oga_only
271	δημεύω	v3spie---	δημεύω		v3spie---		oga_only
272	,	u--------	,		u--------		oga_only
273	ἐκ	r--------	ἐκ		r--------		oga_only
274	αὐτός	a-p---fg-	αὐτός		a-p---fg-		oga_only
275	ὁ	l-p---fg-	ὁ		l-p---fg-		oga_only
276	ἀπογραφή	n-p---fg-	ἀπογραφή		n-p---fg-		oga_only
277							unmatched
278	τρεῖς	m-p---cn-	τρεῖς	τρεῖς	a-p---mn-	m-p---cn-	
279	γάρ	g--------	γάρ	γάρ	d--------	g--------	
280	καί	c--------	καί	καί	c--------	c--------	
281	τέσσαρες	m-p---mn-	τέσσαρες	τέσσαρες	a-p---mn-	m-p---mn-	
282	ἕκαστος	p-p---na-	ἕκαστος	ἕκαστος	a-p---na-	p-p---na-	
283	ἀπογράφω	v3pria---	ἀπογράφω	ἀπογράφω	v3pria---	v3pria---	
284	.	u--------	.	.	u--------	u--------	
285	καίτοι	g--------	καίτοι	καίτοι	d--------	g--------	
286	οὗτος	p-s---nn-	οὗτος	οὗτος	p-s---nn-	p-s---nn-	
287	γε	g--------	γε	γε	d--------	g--------	
288	πᾶς	p-s---md-	πᾶς	πᾶς	a-s---nd-	p-s---md-	
289	εὔγνωστος	a-s---nn-	εὔγνωστος	εὔγνωστος	a-s---nn-	a-s---nn-	
290	,	u--------	,	,	u--------	u--------	
291	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
292	οὐ	d--------	οὐ	οὐ	d--------	d--------	
293	ἄν	g--------	ἄν	ἄν	d--------	g--------	
294	παραλείπω	v1saia---	παραλείπω	παραλείπω	v3paia---	v1saia---	
295	,	u--------	,	,	u--------	u--------	
296	εἰ	c--------	εἰ	εἰ	c--------	c--------	
297	τις	p-s---na-	τις	τις	p-s---na-	p-s---na-	
298	ἄλλος	p-s---na-	ἄλλος	ἄλλος	a-s---na-	p-s---na-	
299	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
300	Ἐράτων	n-s---mg-	ἐράτων	Ἐράτων	n-s---mg-	n-s---mg-	
301	οἷος	p-s---nn-	οἷος	οἷος	a-s---nn-	p-s---nn-	
302	τε	c--------	τε	τε	d--------	c--------	
303	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
304	δημεύω	v--pna---	δημεύω	δημεύω	v--pna---	v--pna---	
305	,	u--------	,	,	u--------	u--------	
306	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
307	πᾶς	p-p---na-	πᾶς	πᾶς	a-p---na-	p-p---na-	
308	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
309	Ἐράτων	n-s---mg-	ἐράτων	Ἐράτων	n-s---mg-	n-s---mg-	
310	ἀπογράφω	v-pppamn-	ἀπογράφω	ἀπογράφω	v-pppamn-	v-pppamn-	
311	καί	c--------	καί	καί	c--------	c--------	
312	ὅς	p-p---na-	ὅς	ὅς	p-p---na-	p-p---na-	
313	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p-s---mn-	p-s---cn-	
314	πολύς	a-s---ma-	πολύς	πολύς	a-s---ma-	a-s---ma-	
315	ἤδη	d--------	ἤδη	ἤδη	d--------	d--------	
316	χρόνος	n-s---ma-	χρόνος	χρόνος	n-s---ma-	n-s---ma-	
317	κτάομαι	v1srim---	κτάομαι	κτάομαι	v1srie---	v1srim---	
318	.	u--------		.		u--------	glaux_only
319	ὡς	c--------	ὡς	ὡς	c--------	c--------	
320	μέν	g--------	μέν	μέν	d--------	g--------	
321	οὖν	g--------	οὖν	οὖν	d--------	g--------	
322	ἐγώ	p-p---cd-	ἐγώ	ἐγώ	p-p---md-	p-p---cd-	
323							unmatched
324	ἑτέρωθεν	d--------	ἑτέρωθεν	ἑτέρωθεν	d--------	d--------	
325	εἰσπράσσω	v--anm---	εἰσπράσσω	εἰσπράσσω	v--anm---	v--anm---	
326	οἷος	p-s---nn-	οἷος	οἷος	a-s---nn-	p-s---nn-	
327	τε	g--------	τε	τε	d--------	g--------	
328	,	u--------	,	,	u--------	u--------	
329	ἐάν	c--------	ἐάν	ἐάν	c--------	c--------	
330	σύ	p-p---cn-	σύ	σύ	p-p---mn-	p-p---cn-	
331	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
332	δημεύω	v2pasa---	δημεύω	δημεύω	v2pasa---	v2pasa---	
333	,	u--------	,	,	u--------	u--------	
334	εὔγνωστος	a-s---nn-	εὔγνωστος	εὔγνωστος	a-s---nn-	a-s---nn-	
335	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p-s---md-	p-s---cd-	
336	δοκέω	v3spia---	δοκέω	δοκέω	v3spia---	v3spia---	
337	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
338	·	u--------		·		u--------	glaux_only
339	ὡς	c--------	ὡς	ὡς	c--------	c--------	
340	δέ	c--------	δέ	δέ	d--------	c--------	
341	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
342	ἀμφισβήτησις	n-s---fa-	ἀμφισβήτησις	ἀμφισβήτησις	n-s---fa-	n-s---fa-	
343	ποιέω	v1saim---	ποιέω	ποιέω	v1saim---	v1saim---	
344	πρός	r--------	πρός	πρός	r--------	r--------	
345	τε	c--------	τε	τε	d--------	c--------	
346	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
347	καί	c--------	καί	καί	c--------	c--------	
348	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
349	ἰδιώτης	n-p---ma-	ἰδιώτης	ἰδιώτης	n-p---ma-	n-p---ma-	
350	,	u--------	,	,	u--------	u--------	
351	ἔτι	d--------	ἔτι	ἔτι	d--------	d--------	
352	ἀκούω	v2pama---	ἀκούω	ἀκούω	v2pama---	v2pama---	
353	.	u--------	.	.	u--------	u--------	
354	ἕως	r--------	ἕως	ἕως	c--------	r--------	
355	μέν	g--------	μέν	μέν	d--------	g--------	
356	γάρ	g--------	γάρ	γάρ	d--------	g--------	
357	ἐγώ	p-p---cd-	ἐγώ	ἐγώ	p1p---md-	p-p---cd-	
358	ὁ	l-p---mn-	ὁ	ὁ	l-p---mn-	l-p---mn-	
359	Ἐρασιφών	n-s---mg-	ἐρασιφῶν	Ἐρασιφών	n-s---mg-	n-s---mg-	
360	οἰκεῖος	a-p---mn-	οἰκεῖος	οἰκεῖος	n-p---mn-	a-p---mn-	
361	οὗτος	p-p---ng-	οὗτος	οὗτος	a-p---ng-	p-p---ng-	
362	ὁ	l-p---ng-	ὁ	ὁ	l-p---ng-	l-p---ng-	
363	χρῆμα	n-p---ng-	χρῆμα	χρῆμα	n-p---ng-	n-p---ng-	
364	ἀμφιαμφισβητέω	v3piia---	ἀμφιαμφισβητέω	ἀμφιαμφισβητέω	v3piia---	v3piia---	
365	,	u--------	,	,	u--------	u--------	
366	ἅπας	p-p---na-	ἅπας	ἅπας	a-p---na-	p-p---na-	
367	ἀξιόω	v3piia---	ἀξιόω	ἀξιόω	v3piia---	v3piia---	
368	ἐμός	a-p---na-	ἐμός	ἐμός	a-p---na-	a-p---na-	
369	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
370	,	u--------	,	,	u--------	u--------	
371	διότι	c--------	διότι	διότι	c--------	c--------	
372	ὑπέρ	r--------	ὑπέρ	ὑπέρ	r--------	r--------	
373	ἅπας	p-s---ng-	ἅπας	ἅπας	a-s---mg-	p-s---ng-	
374	ὁ	l-s---ng-	ὁ	ὁ	l-s---mg-	l-s---ng-	
375	χρέος	n-s---na-	χρέος	χρέος	n-s---mg-	n-s---na-	
376	ἀντιδικέω	v-sppamn-	ἀντιδικέω	ἀντιδικέω	v-sppamn-	v-sppamn-	
377	πρός	r--------	πρός	πρός	r--------	r--------	
378	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
379	πατήρ	n-s---ma-	πατήρ	πατήρ	n-s---ma-	n-s---ma-	
380	ὁ	l-s---mn-	ὁ	ὁ	l-s---mn-	l-s---mn-	
381	Ἐρασίστρατος	n-s---mn-	ἐρασίστρατος	Ἐρασίστρατος	n-s---mn-	n-s---mn-	
382	ἡσσάομαι	v3saip---	ἡσσάομαι	ἡσσάομαι	v3saip---	v3saip---	
383	·	u--------	·	·	u--------	u--------	
384	καί	c--------	καί	καί	d--------	c--------	
385	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
386	μέν	g--------	μέν	μέν	d--------	g--------	
387	Σφηττώ	n-s---fd-	σφηττοῖ	Σφηττώ	n-s---fd-	n-s---fd-	DISAGREE
388	ἤδη	d--------	ἤδη	ἤδη	d--------	d--------	
389	τρεῖς	m-p---na-	τρεῖς	τρεῖς	a-p---na-	m-p---na-	
390	ἔτος	n-p---na-	ἔτος	ἔτος	n-p---na-	n-p---na-	
391	μισθόω	v1sria---	μισθόω	μισθόω	v1sria---	v1sria---	
392	,	u--------	,	,	u--------	u--------	
393	ὁ	l-p---ng-	ὁ	ὁ	l-p---mg-	l-p---ng-	
394	δέ	c--------	δέ	δέ	c--------	c--------	
395	Κικυννοῖ	d--------	κικυνόω	Κικυννοῖ	n-s---fd-	d--------	DISAGREE
396	καί	c--------	καί	καί	c--------	c--------	
397	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
398	οἰκία	n-s---fg-	οἰκία	οἰκία	n-s---fg-	n-s---fg-	
399	δικάζω	v1siim---	δικάζω	δικάζω	v1siie---	v1siim---	
