token_ref	lemma	postag	oga_lemma	glaux_lemma	oga_postag	glaux_postag	notes
76	ἀνιαρός	a-s---nn-	ἀνιαρός	ἀνιαρός	a-s---nn-	a-s---nn-	
77	μέν	g--------	μέν	μέν	d--------	g--------	
78	οὖν	g--------	οὖν	οὖν	d--------	g--------	
79	ἀναγκάζω	v--pnm---	ἀναγκάζω	ἀναγκάζω	v--pne---	v--pnm---	
80	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
81	περί	r--------	περί	περί	r--------	r--------	
82	οὗτος	p-p---ng-	οὗτος	οὗτος	p-p---ng-	p-p---ng-	
83	,	u--------	,	,	u--------	u--------	
84	ἀδύνατος	a-s---nn-	ἀδύνατος	ἀδύνατος	a-s---nn-	a-s---nn-	
85	δέ	c--------	δέ	δέ	c--------	c--------	
86	μή	d--------	μή	μή	d--------	d--------	
87	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
88	,	u--------	,	,	u--------	u--------	
89	ὅταν	c--------	ὅταν	ὅταν	c--------	c--------	
90	ἐναντίον	r--------	ἐναντίον	ἐναντίον	d--------	r--------	
91	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
92	ἐλπίς	n-s---fg-	ἐλπίς	ἐλπίς	n-s---fg-	n-s---fg-	
93	κακός	d--------	κακός	κακός	d--------	d--------	
94	πάσχω	v1spsa---	πάσχω	πάσχω	v1spia---	v1spsa---	
95	καί	c--------	καί	καί	c--------	c--------	
96	ὁ	l-p---ma-	ὁ	ὁ	l-p---ma-	l-p---ma-	
97	δοκέω	v-pppama-	δοκέω	δοκέω	v-pppama-	v-pppama-	
98	εἰμί	v--pna---	εἰμί	εἰμί	v--pna---	v--pna---	
99	φίλος	a-p---ma-	φίλος	φίλος	a-p---ma-	a-p---ma-	
100	ἀδικέω	v-pppama-	ἀδικέω	ἀδικέω	v-pppama-	v-pppama-	
101	εὑρίσκω	v1spsa---	εὑρίσκω	εὑρίσκω	v1spia---	v1spsa---	
102	.	u--------		.		u--------	glaux_only
103	πρῶτος	a-s---na-	πρῶτος	πρῶτος	a-s---na-	a-s---na-	
104	μέν	g--------	μέν	μέν	d--------	g--------	
105	οὖν	g--------	οὖν	οὖν	d--------	g--------	
106	,	u--------	,	,	u--------	u--------	
107	ἵνα	c--------	ἵνα	ἵνα	c--------	c--------	
108	μή	d--------	μή	μή	d--------	d--------	
109	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
110	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
111	τάχα	d--------	τάχα	τάχα	d--------	d--------	
112	δή	g--------	δή	δή	d--------	g--------	
113	βοηθέω	v-sppamn-	βοηθέω	βοηθέω	v-sppamn-	v-sppamn-	
114	ὅς	p-p---md-	ὅς	ὅς	p-p---md-	p-p---md-	
115	ἐξαμαρτάνω	v3sria---	ἐξαμαρτάνω	ἐξαμαρτάνω	v3sria---	v3sria---	
116	πρόφασις	n-s---fa-	πρόφασις	πρόφασις	n-s---fa-	n-s---fa-	
117	πορίζω	v3sasm---	πορίζω	πορίζω	v3sasm---	v3sasm---	
118	ὁ	l-s---fg-	ὁ	ὁ	l-s---fg-	l-s---fg-	
119	ἁμαρτία	n-s---fg-	ἁμαρτία	ἁμαρτία	n-s---fg-	n-s---fg-	
120	,	u--------	,	,	u--------	u--------	
121	λέγω	v3sama---	εἶπον	λέγω	v3sama---	v3sama---	DISAGREE
122	οὖν	g--------	οὖν	οὖν	d--------	g--------	
123	τίς	p-s---cn-	τις	τίς	p-s---mn-	p-s---cn-	
124	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
125	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
126	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p1s---mg-	p-s---cg-	
127	κακός	d--------	κακός	κακός	d--------	d--------	
128	ἀκούω	v3sria---	ἀκούω	ἀκούω	v3sria---	v3sria---	
129	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
130	πάσχω	v3sria---	πάσχω	πάσχω	v3sria---	v3sria---	
131	,	u--------	,	,	u--------	u--------	
132	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
133	τίς	p-s---cn-	τις	τίς	p-s---mn-	p-s---cn-	
134	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p1s---mg-	p-s---cg-	
135	δέω	v-sappmn-	δέω2	δέω	v-sappmn-	v-sappmn-	
136	οὐ	d--------	οὐ	οὐ	d--------	d--------	
137	τυγχάνω	v3saia---	τυγχάνω	τυγχάνω	v3saia---	v3saia---	
138	ὅς	p-p---ng-	ὅς	ὅς	p-p---ng-	p-p---ng-	
139	ἐγώ	p-s---cn-	ἐγώ	ἐγώ	p-s---mn-	p-s---cn-	
140	τε	c--------	τε	τε	d--------	c--------	
141	δυνατός	a-s---mn-	δυνατός	δυνατός	a-s---mn-	a-s---mn-	
142	ἠμί	v1siia---	ἦ	ἠμί	d--------	v1siia---	DISAGREE
143	καί	d--------	καί		d--------		oga_only
144	ἐκεῖνος	p-s---mn-	ἐκεῖνος		p-s---mn-		oga_only
145	ἐπαγγέλλω	v3saia---	ἐπαγγέλλω		v3saia---		oga_only
146							unmatched
147							unmatched
148	τίς	p-s---na-	τίς		p-s---na-		oga_only
149	δῆτα	d--------	δῆτα		d--------		oga_only
150	ἐγώ	p1s---ma-	ἐγώ		p1s---ma-		oga_only
151	κακός	d--------	κακός		d--------		oga_only
152	ὁ	l-p---na-	ὁ	ὁ	l-p---na-	l-p---na-	
153	μέν	d--------	μέν		d--------		oga_only
154	λέγω3	v--pna---	λέγω3		v--pna---		oga_only
155	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
156	δέ	d--------	δέ		d--------		oga_only
157	ποιέω	v--pna---	ποιέω		v--pna---		oga_only
158	χειρόω	v2ppia---	χειρόω		v2ppia---		oga_only
159	,	u--------	,		u--------		oga_only
160	καί	c--------	καί	καί	c--------	c--------	
161	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
162	πρός	r--------	πρός	πρός	r--------	r--------	
163	οὗτος	p-p---ma-	οὗτος	οὗτος	p-p---ma-	p-p---ma-	
164	ἐγώ	p-p---ca-	ἐγώ	ἐγώ	p-p---ma-	p-p---ca-	
165	διαβάλλω	v--pna---	διαβάλλω	διαβάλλω	v--pna---	v--pna---	
166	,	u--------	,	,	u--------	u--------	
167	ὅς	p-p---ma-	ὅς	ὅς	p-p---ma-	p-p---ma-	
168	πρός	r--------	πρός	πρός	r--------	r--------	
169	ἐγώ	p-p---ca-	ἐγώ	ἐγώ	p-p---ma-	p-p---ca-	
170	αὐτός	p-p---ma-	αὐτός	αὐτός	a-p---ma-	p-p---ma-	
171	διαβάλλω	v2piia---	διαβάλλω	διαβάλλω	v2piia---	v2piia---	
172	;	u--------	;	;	u--------	u--------	
173	καίτοι	g--------	καίτοι	καίτοι	d--------	g--------	
174	οὕτως	d--------	οὕτως	οὕτως	d--------	d--------	
175	ἀνοχλέω	v2piia---	ἀντοφθαλμέω	ἀνοχλέω	v2piia---	v2piia---	DISAGREE
176	,	u--------	,	,	u--------	u--------	
177	ὥστε	c--------	ὥστε	ὥστε	c--------	c--------	
178	περί	r--------	περί	περί	r--------	r--------	
179	πολύς	a-s---ngc	πλείων	πολύς	a-s---ngc	a-s---ngc	DISAGREE
180	ποιέω	v3saim---	ποιέω	ποιέω	v3saim---	v3saim---	
181	τις	p-s---cn-	τις	τις	p-s---mn-	p-s---cn-	
182	δοκέω	v--pna---	δοκέω	δοκέω	v--pna---	v--pna---	
183	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p1s---mg-	p-s---cg-	
184	κήδω	v--pnm---	κήδω	κήδω	v--pne---	v--pnm---	
185	,	u--------	,	,	u--------	u--------	
186	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
187	ἄλλος	p-s---ma-	ἄλλος	ἄλλος	p-s---ma-	p-s---ma-	
188	ἐγώ	p-s---cd-	ἐγώ	ἐγώ	p-s---md-	p-s---cd-	
189	καταλέγω	v--ana---	κατεῖπον	καταλέγω	v--ana---	v--ana---	DISAGREE
190	.	u--------	.	.	u--------	u--------	
191	ὅς	p-p---na-	ὅς	ὅς	p-p---na-	p-p---na-	
192	δέ	c--------	δέ	δέ	d--------	c--------	
193	λέγω	v3siia---	λέγω3	λέγω	v3siia---	v3siia---	
194	,	u--------	,	,	u--------	u--------	
195	πᾶς	p-p---na-	πᾶς	πᾶς	a-p---na-	p-p---na-	
196	μέν	g--------	μέν	μέν	d--------	g--------	
197	οὐ	d--------	οὐ	οὐ	d--------	d--------	
198	ἄν	g--------	ἄν	ἄν	d--------	g--------	
199	λέγω	v1saoa---	εἶπον	λέγω	v1saoa---	v1saoa---	DISAGREE
200	(	u--------	̔	(	u--------	u--------	DISAGREE
201	καί	c--------	καί	καί	d--------	c--------	
202	γάρ	g--------	γάρ	γάρ	d--------	g--------	
203	ἀκούω	v-sppamn-	ἀκούω	ἀκούω	v-sppamn-	v-sppamn-	
204	ἄχθομαι	v1siim---	ἄχθομαι	ἄχθομαι	v1siie---	v1siim---	
205	)	u--------	)	)	u--------	u--------	
206							unmatched
207	ἄν	g--------	ἄν	ἄν	d--------	g--------	
208	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
209	ἐπικαλέω	v-sppamn-	ἐπικαλέω	ἐπικαλέω	v-sppamn-	v-sppamn-	
210	,	u--------	,	,	u--------	u--------	
211	ὅτι	c--------	ὅτι	ὅτι	c--------	c--------	
212	λέγω	v2piia---	λέγω3	λέγω	v2piia---	v2piia---	
213	κατά	r--------	κατά	κατά	r--------	r--------	
214	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p-s---mg-	p-s---cg-	
215	,	u--------	,	,	u--------	u--------	
216	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
217	αὐτός	a-p---na-	αὐτός		a-p---na-		oga_only
218	λέγω	v1saoa---	λέγω		v1saoa---		oga_only
219	.	u--------	.		u--------		oga_only
220	καί	d--------	καί		d--------		oga_only
221	γάρ	d--------	γάρ		d--------		oga_only
222	ἄν	d--------	ἄν		d--------		oga_only
223	ἀπολύω	v1spoa---	ἀπολύω		v1spoa---		oga_only
224	ὁ	l-s---fg-	ὁ		l-s---fg-		oga_only
225	αἰτία	n-s---fg-	αἰτία		n-s---fg-		oga_only
226	σύ	p-p---ma-	σύ		p-p---ma-		oga_only
227	,	u--------	,		u--------		oga_only
228	εἴπερ	c--------	εἴπερ		c--------		oga_only
229	σύ	p-p---md-	σύ		p-p---md-		oga_only
230	ὁ	l-p---na-	ὁ		l-p---na-		oga_only
231	αὐτός	p-p---na-	αὐτός		p-p---na-		oga_only
232	λέγω	v1spoa---	λέγω		v1spoa---		oga_only
233	περί	r--------	περί		r--------		oga_only
234	ἐμαυτοῦ	p-s---mg-	ἐμαυτοῦ		p-s---mg-		oga_only
235	·	u--------	·		u--------		oga_only
236	ὅς	p-p---na-	ὅς	ὅς	p-p---na-	p-p---na-	
237	δέ	c--------	δέ	δέ	d--------	c--------	
238	ὑβρίζω	v--pna---	ὑβρίζω	ὑβρίζω	v--pna---	v--pna---	
239	οἴομαι	v-pppmmn-	οἴομαι	οἴομαι	v-pppemn-	v-pppmmn-	
240	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
241	καταγέλαστος	a-p---ma-	καταγέλαστος	καταγέλαστος	a-p---ma-	a-p---ma-	
242	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
243	αὐτός	p-p---ma-	αὐτός	αὐτός	a-p---ma-	p-p---ma-	
244	ποιέω	v2piia---	ποιέω	ποιέω	v2piia---	v2piia---	
245	,	u--------	,	,	u--------	u--------	
246	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
247	λέγω	v1sfia---	λέγω	λέγω	v1sfia---	v1sfia---	
248	.	u--------	.	.	u--------	u--------	
249	βία	n-s---fd-	βία	βία	n-s---fd-	n-s---fd-	
250	γάρ	g--------	γάρ	γάρ	d--------	g--------	
251	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
252	φάσκω	v2piia---	φάσκω	φάσκω	v2piia---	v2piia---	
253	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
254	συνίημι	v--ana---	σύνειμι	συνίημι	v--pna---	v--ana---	DISAGREE
255	καί	c--------	καί	καί	c--------	c--------	
256	διαλέγω	v--pnm---	διαλέγω	διαλέγω	v--pne---	v--pnm---	
257	,	u--------	,	,	u--------	u--------	
258	καί	c--------	καί	καί	d--------	c--------	
259	πᾶς	p-p---na-	πᾶς	πᾶς	a-p---na-	p-p---na-	
260	ποιέω	v-pppamn-	ποιέω	ποιέω	v-pppamn-	v-pppamn-	
261	οὐ	d--------	οὐ	οὐ	d--------	d--------	
262	ἔχω	v--pna---	ἔχω	ἔχω	v--pna---	v--pna---	
263	ὅπως	c--------	ὅπως	ὅπως	c--------	c--------	
264	ἀπαλλάσσω	v2pasp---	ἀπαλλάσσω	ἀπαλλάσσω	v2pasp---	v2pasp---	
265	ἐγώ	p-s---cg-	ἐγώ	ἐγώ	p1s---mg-	p-s---cg-	
266	,	u--------	,	,	u--------	u--------	
267	καί	c--------	καί	καί	c--------	c--------	
268	ὁ	l-s---na-	ὁ	ὁ	l-s---na-	l-s---na-	
269	τελευταῖος	a-s---na-	τελευταῖος	τελευταῖος	a-s---na-	a-s---na-	
270	ἄκων	a-p---mg-	ἀέκων	ἄκων	a-p---mg-	a-p---mg-	DISAGREE
271	σύ	p-p---cg-	σύ	σύ	p-p---mg-	p-p---cg-	
272	Ἐλευσίναδε	d--------	ἐλευσίναδε	Ἐλευσίναδε	d--------	d--------	
273	συνθεωρέω	v--pna---	συνθεωρέω	συνθεωρέω	v--pna---	v--pna---	
274	.	u--------	.	.	u--------	u--------	
275	καί	c--------	καί	καί	d--------	c--------	
276	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
277	λέγω	v-pppamn-	λέγω3	λέγω	v-pppamn-	v-pppamn-	
278	οἴομαι	v2ppim---	οἴομαι	οἴομαι	v2ppie---	v2ppim---	
279	μέν	g--------	μέν	μέν	d--------	g--------	
280	ἐγώ	p-s---ca-	ἐγώ	ἐγώ	p1s---ma-	p-s---ca-	
281	κακολογέω	v--pna---	κακολογέω	κακολογέω	v--pna---	v--pna---	
282	,	u--------	,	,	u--------	u--------	
283	ἀποφαίνω	v2ppia---	ἀποφαίνω	ἀποφαίνω	v2ppia---	v2ppia---	
284	δέ	c--------	δέ	δέ	c--------	c--------	
285	σκαιός	a-p---mas	σκαιός	σκαιός	a-p---mas	a-p---mas	
286	ἑαυτοῦ	p-p---ma-	ἑαυτοῦ	ἑαυτοῦ	p-p---ma-	p-p---ma-	
287	,	u--------	,	,	u--------	u--------	
288	ὅστις	p-p---mn-	ὅστις	ὅστις	p-p---mn-	p-p---mn-	
289	ὑπό	r--------	ὑπό	ὑπό	r--------	r--------	
290	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
291	αὐτός	p-s---ma-	αὐτός	αὐτός	a-s---ma-	p-s---ma-	
292	χρόνος	n-s---ma-	χρόνος	χρόνος	n-s---ma-	n-s---ma-	
293	ὁ	l-s---ma-	ὁ	ὁ	l-s---ma-	l-s---ma-	
294	αὐτός	p-s---ma-	αὐτός	αὐτός	a-s---ma-	p-s---ma-	
295	ἀνήρ	n-s---ma-	ἀνήρ	ἀνήρ	n-s---ma-	n-s---ma-	
296	λάθρῃ	d--------	λάθρῃ	λάθρῃ	d--------	d--------	
297	μέν	g--------	μέν	μέν	d--------	g--------	
298	λοιδορέω	v2piia---	λοιδορέω	λοιδορέω	v2ppia---	v2piia---	
299	,	u--------	,	,	u--------	u--------	
300	φανερός	d--------	φανερός	φανερός	d--------	d--------	
301	δέ	c--------	δέ	δέ	c--------	c--------	
302	φίλος	a-s---ma-	φίλος	φίλος	n-s---ma-	a-s---ma-	
303	νομίζω	v2piia---	νομίζω	νομίζω	v2ppia---	v2piia---	
304	.	u--------	.	.	u--------	u--------	
305	χρή	v3siia---	χρή	χρή	v3siia---	v3siia---	
306	γάρ	g--------	γάρ	γάρ	d--------	g--------	
307	σύ	p-p---ca-	σύ	σύ	p-p---ma-	p-p---ca-	
308	ἤ	c--------	ἤ1	ἤ	d--------	c--------	
309	μή	d--------	μή	μή	d--------	d--------	
310	κακός	d--------	κακός	κακός	d--------	d--------	
311	λέγω	v--pna---	λέγω3	λέγω	v--pna---	v--pna---	
312	ἤ	c--------	ἤ1	ἤ	c--------	c--------	
313	μή	d--------	μή	μή	d--------	d--------	
314	συνίημι	v--ana---	σύνειμι	συνίημι	v--pna---	v--ana---	DISAGREE
315	,	u--------	,	,	u--------	u--------	
316	καί	c--------	καί	καί	d--------	c--------	
317	οὗτος	p-p---na-	οὗτος	οὗτος	p-p---na-	p-p---na-	
318	φανερός	d--------	φανερός	φανερός	d--------	d--------	
319	ἀπολέγω	v-papama-	ἀπεῖπον	ἀπολέγω	v-papama-	v-papama-	DISAGREE
320	ὁμιλία	n-s---fa-	ὁμιλία	ὁμιλία	n-s---fa-	n-s---fa-	
321	.	u--------	.	.	u--------	u--------	
322	εἰ	c--------	εἰ	εἰ	c--------	c--------	
323	δέ	c--------	δέ	δέ	d--------	c--------	
324	αἰσχρός	a-s---na-	αἰσχρός	αἰσχρός	a-s---na-	a-s---na-	
325	ἡγέομαι	v2ppim---	ἡγέομαι	ἡγέομαι	v2ppim---	v2ppim---	
326	οὗτος	p-s---na-	οὗτος	οὗτος	p-s---na-	p-s---na-	
327	,	u--------	,	,	u--------	u--------	
328	πῶς	d--------	πῶς	πῶς	d--------	d--------	
329	αἰσχρός	a-s---nn-	αἰσχρός	αἰσχρός	a-s---nn-	a-s---nn-	
330	εἰμί	v3siia---	εἰμί	εἰμί	v3siia---	v3siia---	
331	σύ	p-p---cd-	σύ	σύ	p-p---md-	p-p---cd-	
332	συνίημι	v--ana---	σύνειμι	συνίημι	v--pna---	v--ana---	DISAGREE
333	,	u--------	,	,	u--------	u--------	
334	πρός	r--------	πρός	πρός	r--------	r--------	
335	ἕ	p-s---ca-	ὅς	ἕ	p-p---mn-	p-s---ca-	DISAGREE
336	οὐ	d--------	οὐ	οὐ	d--------	d--------	
337	δέ	d--------	δέ		d--------		oga_only
338	ἀπεῖπον	v--ana---	ἀπεῖπον		v--ana---		oga_only
339	καλός	a-s---na-	καλός		a-s---na-		oga_only
340	ἡγέομαι	v2piie---	ἡγέομαι		v2piie---		oga_only
341	;	u--------	;		u--------		oga_only
342	καί	c--------	καί	καί	d--------	c--------	
343	μήν	g--------	μήν	μήν	d--------	g--------	
344	οὐδείς	p-s---na-	οὐδείς	οὐδείς	p-s---na-	p-s---na-	
345	αὐτός	p-s---mn-	αὐτός	αὐτός	p-s---mn-	p-s---mn-	
346	ἐξευρίσκω	v1saia---	ἐξευρίσκω	ἐξευρίσκω	v1siia---	v1saia---	
347	ὁπόθεν	d--------	ὁπόθεν	ὁπόθεν	d--------	d--------	
348	ἄν	g--------	ἄν	ἄν	d--------	g--------	
349	ἔοικα	d--------	εἰκότως	ἔοικα	d--------	d--------	DISAGREE
350	ὑπεροράω	v2paia---	ὑπερείδης	ὑπεροράω	v2paia---	v2paia---	DISAGREE
351	ὁ	l-s---fa-	ὁ	ὁ	l-s---fa-	l-s---fa-	
352	ἐμός	a-s---fa-	ἐμός	ἐμός	a-s---fa-	a-s---fa-	
353	ὁμιλία	n-s---fa-	ὁμιλία	ὁμιλία	n-s---fa-	n-s---fa-	
354	.	u--------	.	.	u--------	u--------	
355	οὐ	d--------	οὐ	οὐ	d--------	d--------	
356	τε	d--------	τε		d--------		oga_only
357	γάρ	d--------	γάρ		d--------		oga_only
358	σύ	p-p---ma-	σύ		p-p---ma-		oga_only
359	σοφός	a-p---mas	σοφός		a-p---mas		oga_only
360	ὁράω	v1siia---	ὁράω		v1siia---		oga_only
361	εἰμί	v-pppama-	εἰμί		v-pppama-		oga_only
362	,	u--------	,		u--------		oga_only
363	ἐμαυτοῦ	p-s---ma-	ἐμαυτοῦ		p-s---ma-		oga_only
364	δέ	d--------	δέ		d--------		oga_only
365	ἀμαθής	a-s---mas	ἀμαθής		a-s---mas		oga_only
366	,	u--------	,		u--------		oga_only
367	οὐ	d--------	οὐ	οὐ	d--------	d--------	
368	μήν	d--------	μήν		d--------		oga_only
369	οὐ	d--------	οὐ		d--------		oga_only
370	δέ	d--------	δέ		d--------		oga_only
371	πολύφιλος	a-p---ma-	πολύφιλος		a-p---ma-		oga_only
372	σύ	p-p---ma-	σύ		p-p---ma-		oga_only
373	,	u--------	,		u--------		oga_only
374	ἐμαυτοῦ	p-s---ma-	ἐμαυτοῦ		p-s---ma-		oga_only
375	δέ	d--------	δέ		d--------		oga_only
376	ἐρῆμος	a-s---ma-	ἐρῆμος		a-s---ma-		oga_only
377	φίλος	n-p---mg-	φίλος		n-p---mg-		oga_only
378	,	u--------	,	,	u--------	u--------	
379							unmatched
380	αὖ	d--------	αὖ		d--------		oga_only
381	πλουτέω	v-pppama-	πλουτέω		v-pppama-		oga_only
382	,	u--------	,	,	u--------	u--------	
383	ἐγώ	p1s---ma-	ἐγώ		p1s---ma-		oga_only
384	δέ	c--------	δέ		c--------		oga_only
385	πλουτέω	v-sppema-	πλουτέω		v-sppema-		oga_only
386	,	u--------	,		u--------		oga_only
387							unmatched
388	αὖ	d--------	αὖ		d--------		oga_only
389	σύ	p-p---ma-	σύ		p-p---ma-		oga_only
390	μέν	d--------	μέν		d--------		oga_only
391	ὑπερευδοκιμέω	v-pppama-	ὑπερευδοκιμέω		v-pppama-		oga_only
392	,	u--------	,	,	u--------	u--------	
393	ἐμαυτοῦ	p-s---ma-	ἐμαυτοῦ		p-s---ma-		oga_only
